829744927097704448	gudiya ka twist kya hai ek shrungar swabhiman lat…: http://youtu.be/Fd3qX5iE7Qo  selfie Milne wali h shayad @Rose_Jamun @MeethiGems @chthkutty	non-irony
829575635416862720	Sir jaldi se ye Twist ka khulasa kardo or intejar nahi hota	non-irony
829363308000079874	Pardes Mein Hai Mera Dil -BAHUT BADA TWIST AANEWALA HAI https://www.youtube.com/watch?v=G3EX0UJU8fM&sns=tw … via @youtube	non-irony
829348808664481792	agree...leap aayega to bhi in dono ka koi role nahi hoga...agar Raghav Naina ko aisa karne se rokti hai then kuch twist ayega	non-irony
829287370713358336	plot twist : jalne walay lahoriyon ne hi ye snatching shuru ki aur karachi ko badnaam kia	non-irony
829235602394583042	Jaana Na Dil Se Door twist: Atharva Vividha takes Pakistani avatar saving Ravish #JaanaNaDilSeDoor... http://fb.me/5cYcVFnf1 	non-irony
829073100910260224	hawa ne aag UP se utha kr Chennai bhej di. UP ke Baap bete k drama ko thoda twist krke  #ChennaiDrama bna diya gya. #UPElection2017	non-irony
829037237702631424	Bhai kahani main kya twist hain?!!! Badhiya?! HMP zindabad https://twitter.com/being_humor/status/828987578523250690 …	non-irony
829027475476713472	Pardes Mein Hai Mera Dil 7 FEB - BAHUT BADA TWIST AANEWALA HAI http://fb.me/4uKpIVSG0 	non-irony
828979165764399104	koi nai tbhi to dikhaya heer inho agy khani m twist b to laina agly episode mai new chez ab ho gi	non-irony
828951029211213824	I HOPE SO... YAR KOI JABARDAST TWIST AA JAAYE...	non-irony
828854769976369152	see kya twist tha woh, ainvayi mat bolo kuch bhi humare shah ke khilaaf	non-irony
828854457836437504	na that was a twist in end ki woh udhar dekhegi, shah kahega seedhu maar betu	non-irony
828785464542904320	Saath Nibhana Saathiya - 7th February 2017 | Bhavani ne kiya seeta ko kidnap | Latest Twist |: http://youtu.be/-Q8FO4Pyzc8?a  via @YouTube	non-irony
828785426936762370	Kuchh Rang Pyar Ke Aise Bhi - 7th February 2017 | Sony Tv Serials | Latest Twist |: http://youtu.be/KYEJHYOjD2w?a  via @YouTube	non-irony
828569612426080256	Kuch Rang Pyar Ke Aise Bhi - 6th February 2017 | Dev ne Sonkshi ko mara ton | Latest Twist |: http://youtu.be/XOvdu_rNLeI?a  via @YouTube	non-irony
828539551933034496	@momo_mohsin # E24 segment # upcoming twist # Naira Kartik ki date # Ghar Walo ne ki Kartik ki Khichai # date ke beech mein Ghar wale  pic.twitter.com/UN19tiCt25	non-irony
828481752373030912	Waqar Zaka aur Junaid ki Kahani me ek naya Twist: http://youtu.be/hS9oDmw7Xcg?a  via @YouTube	non-irony
847876952509775872	Muhavare ko twist karke vaar karna naajayaz  hai ...namakool logon ka kaam hai ...aisi harkate kiya na karo begum.	non-irony
847865608687542272	Kuch Rang Pyar Ke Aise Bhi@1st April  2017   Latest  twist promo. http://youtu.be/wMfLYeom4d4?a 	non-irony
847860218574901248	Ek Shringaar Swabhiman@ 1st April 2017.latest twist promo. http://youtu.be/g221vL5_T3s?a 	non-irony
847854453483073536	#Beyhadh mein har friday ko kuch aisa shocking twist dikthate ha ki Monday aane tak hum soch kar hi pagal ho jate ha.....	non-irony
847836192985026560	Jiyo Ambani Sahab Jio jab jab airtel voda samajte hai game over tab tab naya twist. http://fb.me/1aNijfPZk 	non-irony
847788222985805824	Tell us the name with a Bittu-Munni twist, aur dekhiye unki visphotak love story 3rd April se, Mon-Fri raat 8:30 baje! pic.twitter.com/co0JDixc3I	non-irony
847754756122652672	Hindustan me kuchh samyantaral par ek badhiya twist aata hai  jaise 2din se har dusra admi bike kharidane ke liye bhida pada hai... https://twitter.com/mishra_shani/status/847719721549967361 …	non-irony
847319877966733312	Desi Ghee Fried Aaloo with Tomato Twist & fresh Dhaniya Ki Chatani.  #KFCNavratriMenu	non-irony
847132354556706817	aise twist tho abbas - mastan ki movie mai bi nai hote	non-irony
846725465423450112	Ye sahi h, phle apni marzi se kuch bhi baate bnate h, pir jb sach samne aane wala hota h tb use twist ka naam de do...  means kuch bhi https://twitter.com/indiatvnews/status/846719608891621376 …	irony
8.4672E+17	Aao twist karen....kitane aadmi the....aab pachas pachas door koi bachha patthar nahi uthayega.. https://twitter.com/ANI_news/status/846694397655830528 …	irony
846562688427700224	Kuch Rang Pyar Ke Aise Bhi 27th March 2017 Latest Upcoming Twist http://dlvr.it/Nky2F6 pic.twitter.com/KE2unD8K3f	non-irony
846372918485549056	Iss summer me twist laaye, Nimbu Mirchi India Gate aaye.. Jayanti Jaljeera gatakaao...apni pyaas bhujaao aur... http://fb.me/8Xn0eoNwL 	non-irony
846367110347591680	ye kya likha isko padhne me zaban twist ho gai meri,huff sanskrit,	non-irony
846329747458076672	#taalthokke @sardanarohit Jabtak J&K mein 370 ka khatama nahi hota tabtak Shabnam Lone jaise vakta aise hi cheezon ko twist karti raheingi..	non-irony
846235541150601219	Plot twist: Ghr ki chat py Pani wali tanki saaf ho ri hai.... https://twitter.com/JiMurshad/status/845916536095363072 …	non-irony
845997332990615552	facts ko twist karna is @ShekharGupta ka pesha hai Atul ji. Inka Pesha "Narayan Pesha" se kahin jyada khatarnaak aur Badnaam h.	irony
845874328457662464	kahani chahe kaisi bhi ho usme twist ka kaam ek naughty praon ka hota hai	non-irony
832522756650590208	#DilBoleOberoi twist: Shivaye-Om unites saving Gauri from Kaali #Ishqbaaz #StarPlushttp://fb.me/1RZlhmINm 	non-irony
832345516327522304	#TV #Serial #Gossip Dil Bole Oberoi twist Shivaye-Om unites saving Gauri from Kaali https://goo.gl/fb/nB2VqM 	non-irony
832270538823307264	Story mein twist.mast laga.aaj to bas ishwari kee Baja do band.@MamtaYPatnaik	non-irony
832267629968576513	yaar jalebi bhi ye stry se jyada seedi hai.. har roz ek naya twist ... #SasiJailRaj	irony
832228429101666304	#TV #Serial #Gossip Saath Nibhana Saathiya twist Gopi-Jaggi gets Vidya out from jail https://goo.gl/fb/Y6FEqM 	non-irony
832104405445046272	Kumkum Bhagya - 16th February 2017 | Abhi ne Pragya aki jaan bachai | Latest twist |: http://youtu.be/ttL7jKzTx4s?a  via @YouTube	non-irony
831909611502501888	Wo hone nhi dungi. Tujhe pata hai na 3rd angle wale baton ko kitna twist karte hai... Hum dekh chuke hai... Wese hum cat fight Karen kya https://twitter.com/DandekarAyaat/status/831909189786095616 …	irony
831901223850799109	but Raghav ne Naina ke lye bhi kch alag hi socha hoga  usme bhi kch twist hai jo leap hone ke baad hi pta chlega	non-irony
831601269601161217	The twist is my motivation!!! Aur nahi aaya toh lekar aayegey.	non-irony
831599933216137218	Aap ke MLA ki qualification tabhi yee modi ki degree maang raha tha lekin kuch mila nahi @ak_twist @ravitheleo @Rahul_Ambikahttps://twitter.com/hindu_prince/status/831529006583382019 …	non-irony
831545272710881281	haan khas kr mujay is ahana mein gar bar lgti hai. I think yae kuch na kuch twist to nikalay gi .	non-irony
831504213930819586	wohi boring ? Episode yah koi twist bhi hai?	non-irony
831451659578568704	Is baar life mein apni dhamakedaar twist lao, Hero se nahi Villain se mohabbat ka izhaar karo! #VillaintinesDay @SonyMAX	non-irony
831384490387836928	Sath Nibhana Sathiya - 14th February 2017 |Bhawani ne gopi ko marne ka Plan banya | Latest Twist |: http://youtu.be/57Q8T2WqLZE?a  via	non-irony
831228635474427909	kahn the mis kar kar ka , app ki arm twist kar rahe	non-irony
831162619377639425	there was a twist in his words jo so rahi hai uss se tu meri sadi karwaya KAIDE SE wo meri biwi hai means wo khud nehi manta	non-irony
831019960042401792	Shakti twist: Preeto Harak joins hand with Kareena against Soumya #ShaktiAstitvaKeEhsaasKi #KamyaPanjabi...http://fb.me/1LJACsoVP 	non-irony
831016409819914240	Kuch Rang Pyar Ke Aise Bhi - 13th February 2017 | Jatin ne Sonakshi ko samjhya | Latest Twist |: http://youtu.be/lCKhFAjfdFU?a  via @YouTube	non-irony
830849673111937028	Pathan aaj lahore k sath mazaq kar rahy han  Game mein twist Le aaye han	non-irony
830847722412470273	#PZvsLQ  Hafeez:Mujhay bating ka tareeka bta do Bacha: Pehlay twist karayn phr dip karay  Hafeez:Phr?  Bacha: Pehlay ap seekh toh layn :D	non-irony
830742390126346240	Ek Tha Raja Ek Thi Rani: Don Laila Li Sagai Twist @TeamDDSid  @ektharaha @SinghEisha @SartajGillFC... http://youtu.be/vYcqyFddzuM?a 	non-irony
869587359867830272	Kuch Rang Pyar Ke Aise Bhi "Upcoming Twist" 31-May-2017 ll Kuch Rang Pyar Ke Aise Bhi Upcoming Promo: http://youtu.be/Hc-lZ8OyvJs?a  via	non-irony
869529898922250240	What the hell was that by Sahir Lodhi? Sasta patriot banne ke chakar mein larki ki speech hi twist kar di? https://twitter.com/omar_quraishi/status/869493284938305536 …	non-irony
869503563097022465	bro i dont think samay will die so soon. bcoz twist kese ayega? mujhe lagta hai k samay aake sab barbaad karega, maya ka sach saamne layega https://twitter.com/KushalTFan/status/869502858491834368 …	non-irony
869475886076121092	bus qismat main thi yeh takleef, meray sath larki ko kuch bhi nahi road cross ker ray thay sath. or mera knee twist ho gya	non-irony
869442408798441472	Ek Aastha Aisi Bhi - 30th May 2017 | Upcoming Twist | Starplus Ek Aastha Aisi Bhi Serial News 2017: http://youtu.be/q4fzpNXyKnI?a  via	non-irony
910918019303464960	Lol what a joke , hum aman pasand insan hain , par again hamari baat nahi mani gayi to Hindustan mit jayega , Irony of modern day Islam	irony
910848271576387584	ab hindustan me hinduo ko pooja k liye court aadesh lena padd rhaa. Waah. Irony!! aur log khete hai hum intolrent country hai.	irony
910817032878284800	Irony is isme bilkul bhi bade nahi hai uske	non-irony
910784828836012032	Rahul Gandhi ki fan hoke IQ ki baaten karti ho wo? Tab irony yaad nai aati?	non-irony
910766069316444160	The irony jis desh mein gaali dena gandi baat hain wha log gaali de de kar rt,likes aur followers bator rahe hain #Happynavratri	irony
910574048740089856	Kiya baat hai g. Wasay yah stair the ya irony	non-irony
910570761315786753	Inko tab irony nahi dikhti jab equal rights to women bolne wali aadhi duniya ke lie bhagwan male hai.	irony
910563484873699329	Irony is.. is desh se jyada mahilao ji ijjat kisi desh me nahi hoti... Still mahila ko bardasht nahi ki 9 din mahila ko pooja jaaye https://twitter.com/swatic12/status/910560502572609540 …	irony
910541941841866752	Shame!! Baba's ki jai fauji aur kissan ko ridicule karo wah! What an irony.	irony
910493294274256896	ISLU wale LQ ko player kharab karne ki tarri laga rahe hain, irony!	non-irony
910340263104655360	Irony to dekhiye... Sonia Gandhi ke putr concentration of power ko leke complain kar rahe hain...	irony
910333327738990592	sir jis college ko  aap AYUSH  world   university   bnane  ki  baat kar rahe ho na,uski  khud  ki website  bhi nhi, IRONY @_DigitalIndia	irony
910153244675948549	*irony* Kutta khud k chehre pe laga rakha h aur bol hame Rai ho..	irony
910026442058223616	Me: Aaj tak mujhe koi ladki nahi pata saki.. Face: *Laughs at the irony*	irony
909670480373735424	Kuch logo k naam m  hi irony hoti hai...  Jese fakeer ka nam Raja Aur atheist k nam m khwaja	irony
909600186682433536	Body mein iron, aur zindagi mein irony ki kami kabhi nahin honi chahiye...!! Gud Morning  @… https://www.instagram.com/p/BZKkIc2HYo0/ 	non-irony
909478761996922881	Hukomat e waqt election jeetne k bawajod apne khilaf dhandli or sazish ka rona ro rahe hai! Irony	non-irony
909454212253278209	Irony, when #PMLN say humare Sath dhandli hoye hai  #NA120	irony
909452379057143808	Uska handle dekhke lagta hai sabko maaf karta hai, but yaha to...irony	non-irony
909449917738954753	Pti jeti to ballay ballay...agr haar gayi to Dhaandli...Irony!	irony
909449772637069313	Irony..... #Sir @ImranKhanPTI jayen sakoon se araam ki zindagi guzarein q khuwaar ho rahay is behis, jahil qoum k liye jayen sir pkzz jayen	non-irony
909412676345798657	Irony - we have khulla disa Mukta abhiyan https://twitter.com/rukhgrg/status/909381275261181953 …	non-irony
909271372026671104	Did anyone see any irony here? Kuch bhi bolneka.. https://twitter.com/bachikarkaria/status/909254922012676096 …	non-irony
909259450468384768	Durga pooja and Dushera ek hi cheez hota hai. kaise kaise CM bqn jaate hain. And tu kya nirdesh dega IAS IPS ko ganwaar. IRONY OF INDIA	irony
909007075887296512	Pai Baba jaise  ko pala hai congress ne ! Irony is ki ye ab congress ki hi bajaate rehte hain	irony
908984363919929344	Koi calls aane se pareshan aur koi calls na aane se . Irony of life	irony
908966457458925573	Aur maze ki baat, jab ek hoti hai to doosri nahin hoti..irony	irony
908963359302680577	This is the irony. Yehi vidambana hai hamare samay ki.	non-irony
867462179334660096	Irony Is Sonu Nigam Is Doing Biggest Chutiyapa Ever..   Purane Samaan Ki Dukaan Bann Gaya  Paatha Inpaa Saaman	non-irony
867450751974604800	Jam ke kai matlab hote hain. Vese gujrat mein jam par bhi ban hain. Aap konsi irony ki baat kar rhi ho?	irony
867401586154364928	Irony is k ye batane k liye bhi tu mujhse baat kar raha hai.Speak volumes. Kyo khud ko expose kar rahe ho. Do ne kar diya tum do bhi karlo	irony
867383122639433728	Irony is isi k lye desh se gaddari krne vale, afzal ko shahid manne valo k sath sarkar bnane valo k bhakt sbko gaddar kahrhe h	irony
867379365079695360	But the irony is ....modi ji kahege hamne karwaya hai..... AAP @ArvindKejriwal kahege proof dikhao....mai nahi manta..	non-irony
867316721832669184	#BoycottTwitter?! Bhakton, jis thaali mein khatey ho usmey he shauch karte ho! Irony Man mat bano.	irony
867238802263351297	Isn't it irony, suba suba bank waly hazraat bhi apni naukri ka aghaz Kaam mae barkat ki dua se krty hain  #JustAThought	irony
867076466185576449	#IStandWithAbhijeet..... Hahahahah what a irony....jai ho Bhakto ki, sale apni behno ko bhi nhi chhodte...	irony
867054367173640192	Haan ladko ki izzat hi kahan hai..irony yeh hai ki is tweet ko log bhau denge par use nahin jisse dena chahiye..	non-irony
867024535668891649	Mat aa naa pakne fir bhai... Irony ki puri shop h tu yaar	non-irony
867017324901040128	Khud hee sawaal bhi khud hee jawab bhi!! Thats the Irony of #MediainIndia	irony
866690099500666880	Indians in general kaafi zyaada senti hain. Irony kam chamakti hai. Shock humor issi liye nahi chalta.	non-irony
866670022445285376	Naam ke aage SIR lagane se Khali SIR me Bheja nahi aa jaata.  Irony of Nation...Parliamentarian inciting Violence... https://twitter.com/SirPareshRawal/status/866345474722320388 …	non-irony
866582098110500865	Ihtiaaaath plz.  Yeh kar be dengay legal  In say kuch baeed nahi.  Suna hay wo irony bechari mar gayi.	non-irony
866576340673335296	Hum hain he itnay farigh. Hamaray idaaron ko kuch karnay ko hona chahyea na. Pakistan main mashallah apnay masaail kahan. Wo irony bh mr gyi	non-irony
866546335700459520	Idhar ek leader hai jisne apna sab tyag diya hai Irony is when ppl like lalu blame modi for sahara diary! While he is imprisoned fr CHARA	irony
866410866119507969	Irony is being tired af aur neend nahi aa rahe	irony
866304676232384513	Musalmano ko sab se bara threat keh ke vote lainay wala aaj KSA mey dehshat gardi ke khilaf baat ker raha hai.  Irony ki inteha hai.	irony
866274314110238724	What an irony that Rajiv Gandhi got 'Bharat Ratna' posthumously 4 ignoring prophetic words of Jagmohan. 'Hum dekhenge' ' hamain dekhna hai'	non-irony
866217434574974977	Visited Yogi adityanath's muthh here on a Hill  Kaafi saare couples ko dekha waha jo Jhaadiyo me gul khila rhe the  Kya irony hai	non-irony
865932507484696576	Matti say bana hua insan aj dust allergy ka shikar ha :p #Irony	irony
865927618054561792	It is Indian's irony, jab tak wo yahan tha zeher ugal raha tha sab so rahe they, aur jab chala gaya, uske pratayrpan ki koshish karenge	irony
865806657384620033	Irony : ladke log group bana ke half girlfriend dekhne jaa rahe hai upar se FB pe tag bhi kar rahe hai	irony
817413971741392896	Dhanya ho Bhagwan! Matlab irony bhi 100 bar marti Appa Rao jaison ko jail ki jagah puraskar milta dekhkar #StopCasteism	irony
817287456538103808	lol irony is sanghi tending #CryBabyJusticeThakur kabhi kaka ka rona bhi dekh lo magarmach bhi sharma jaye	irony
816942257089761280	Jo apne ancestors ko heen naheen janta..wo mere ancestor ki baat kar raha hai..irony	irony
816921925708578816	tujh se hi shuru, tujh pe hi khatam , what an irony . first and last chance https://twitter.com/TheMahiraKhan/status/816904210176425984 …	non-irony
816904884851240961	Irony - Desh ka Andhkaar (Nation's Darkness) reaches Patna for 350th Prakash Parv  Mera Desh Badal Raha Hai	irony
815934957986062337	MOTHER OF IRONY !!! jinhone desh ko sabse zyada loota wahi #looteramodi trend kar rahe hai	non-irony
815506952528822273	Meray shehr ki entrance jitni pyari hoti ja rahi ha meray muhallay ki galliyaan utni hi toot'ti ja rahi ha #irony	irony
815421176633761796	aur ye statement AK de raha hai, what an irony!	irony
815420984823906304	joke ki Sanskriti laa ke rajniti karne walon ke liye dum hilaane wala aaj joke pe gyan pel raha hai. Irony !!! @RealHistoryPic	irony
928330475159949312	Jisne Kabhi nighty k alawa kuch pehni nehi wo abhi shopping k bare me bolne lagi  #Irony #BB11 #ArshiKhan	irony
928324244055908353	Jo aalu ki factory khol sakta hai us se badi irony aur kya ho sakti hai bhai @SirJadeja	irony
928311569750007808	Hina: Shilpa na abhi bari achai ki devi ban rahi hai.   Hahaha the irony.   #BB11	non-irony
928266114064191490	Inn ticchu cheezon ke liye PM kyon comment karey? Aur woh bhi 08 Nov ko? Kuch toh socho!!! #Irony #IndiaModifiedhttps://twitter.com/suparna_singh/status/928260422737674240 …	non-irony
928215270845501440	Irony dekho hum hindustaniyon ko "outsider" kaun keh raha haiJo khud is desh mein actually outsider s hai! Inko Pak diya toh tha gandh failane ke liye? pic.twitter.com/CtTG6aXcMy	irony
928212051368931328	Haan re kutte..irony sarcasm metaphor..sab janta Hun...tu alm ki Hindi sikh le ...Jo hum log tujhe dete hain...par Kisi ka khake Yun us par bhonkna...achchi baat nahi	non-irony
928202183241289729	Is poori aurat ko adhay banday nay bhe lift nae krai irony	irony
928106511875833858	Sote huwe ko jagaana asaan hai vicky , but jo sone ka naatak karte hain , unhen zindagi bhar jagaya Nahi ja sakta , irony created by Bhakts and Namo	irony
927983684853964800	Luv is saying Bandagi sabko chala rahi hai to the one jo Luv ko chala rahi hai. #HinaKhan  #Irony #BiggBoss #BiggBoss11 #BB11	irony
927980371731300352	Jo muzhe follow karte hai wo so gaye, aur jo jaag rahe wo follow nahi karte.. #Irony	irony
927956266210639872	Priyank to akash "tu ladki se badtameez se baat karega " what an irony #BB11	non-irony
927955653900976128	Arshi Khan calling Hina Khan Aunty  What an Irony bruhh  Aap tho garibo ki rakhi sawant ho na  #BiggBoss11 #BB11	irony
927940468293406720	ziada boltay bhi nahin hain pamna oh, the irony	non-irony
927817815217782784	Irony is when Salman says "Shikar to sab karte hai magar..Tiger se behtar shikar koi nahi karta"  #RIPBlackBuck #TigerZindaHaiTrailer	non-irony
927770349260775424	#Ishqbaaaz QUEEN CHANDHU for reason aur gul ki post mein tho mahaan shashank ko praise kar rahi hai wat an irony pic.twitter.com/UB6fhZ0pm1	non-irony
927737446493716485	Yes  We know   From hum to chote log hain,sewak Hai to  Delhi ke Malik hum Hain, Delhi ke Malik ye nahen Hain  Aur Haan irony died again	non-irony
927620036277104640	Irony ye hain ki in logo Ko lagta hain ki Hina priyank Ko inlogo ke bajese footage milta hain	non-irony
927586885186105344	#hinakhan saying ek insaan kitna gir sakta hai yaar ! Is the Biggest Irony #BB11 #BiggBoss11	irony
927569849945133056	Sindhi me ek kahawat hy; Ghar ji murghi paary ji daal barabar hundi aa... Today I found out the real irony behind this phrase.	irony
927506163159068672	Jeevan mein  Iron(Hb) ki Kami hai Irony ki Nahi!!! #babumoshayehttps://twitter.com/cmriganka/status/927505783595474944 …	non-irony
927407443289653248	Irony is that ghotalo k bare mein sabse bada ghotalebaaz tweet Kar rha h.	irony
927371040740782081	Apni taraf se "Islam ka dafaa" kar rahe hen aisi gandi zuban k sath... what an irony! Pyar or Aman wale mazhab ka dafaa nafrat or galiyon se..	irony
927198019795034112	More irony? The advice applies to u most. Mein Mooh kholoonga toh tu bhaagneje darwaaZe dhoondhegaa Italy ka pidi	non-irony
927103862758031360	Such an irony jo chun rahe hain wahi loot rahe hain... https://twitter.com/ANI/status/926760299906007041 …	non-irony
927057060046368770	Irony.. Mulla ke fatwe se inhe koi pareshanj nahi hai..	irony
926888104434085888	Parents kaala teeka lagate hai yeh bolke ki nazar naa lage, fir usi muuh se yeh bolte hain ke Africa mein log bhooke marr rahe hai. Koi unhe bata do ke irony bhi marr rahi hai.	irony
926859748250599424	Jeevan mein Iron ki kami Hai, Irony ki Nahi!!! https://twitter.com/FarziCricketer/status/926855107567747072 …	non-irony
926843661039439874	Some stories are full of irony, As John puts it:- Jo be ho tum pe mo'tariz usko yahi jawab do,  Aap bahut sharif hain aap ne kya nahi kiya https://twitter.com/RisingKashmir/status/926457124342894593 …	non-irony
926819051589922817	Irony is ki ye sab Tipu bol raha hai.  https://twitter.com/thecyberbully13/status/926763266176573440 …	non-irony
926812901008031745	Ye log irony ko charas mein mila ke phoonkte hain by god. https://twitter.com/timesofindia/status/926668288196624384 …	non-irony
926732077654929408	Yeh suicide kya Hoya hai Bhai? "Jab irony jati hai to usay suicide kehte hain"	non-irony
926722130623963138	Priyanki sharmi kitni halkat hai poora India dekh Chaka hai  N they are talking about Shilpa  Irony is dead  #ImWithShilpa @CouchKuttahttps://twitter.com/GautamGang/status/926511696323022848 …	non-irony
926670228494237697	Irony To Ye Hai Ki Logo Ne Gujrat Model K Nam Pe Vote Diye The	irony
926520174173229056	@SrBachchan N yeh bhi ek irony of life ki aap yahan pratidin aate hain...aur bina pyar diye  chale jate hai!! pic.twitter.com/1o9wtkXkjt	irony
926509782852190208	Hahah Irony abt Kamal hasan is .. Uske naam mein hu Kamal hai... .	irony
926495465582903296	Iska matlab ye hai ki ab #Bhaktgan bhi maanne lage hain ke #Woh_Sab hi #Aatankwadi hain. Jai ho. What an Irony of Indian Politics... #Shamepic.twitter.com/GdjPNtsx8j	irony
926469749998891009	It’s Irony that Mandar Main rakha Pathar or snake  Bhagwan ho jate hai Aur bahar mil jays snake  to marte hai	irony
926418078346502146	the irony is aaj aap unke sath party bane hue hein jinhon ne usay mulk se bhgaya :/	irony
926328567901777920	Jo khud ghar pe bethi he wo dusro ko gyaan de ri he #irony bwahaha .. khud ke season me kuch kiya nahi chale gyaan dene  #BB11https://twitter.com/iamkamyapunjabi/status/926305599205363712 …	irony
956494754069401601	Irony dekho.... biwi ko hum Boltein hain humko kaaam nahin hai kya?	irony
956414183976783872	Hahaha.. see d irony they are saying ki shilpa flop ki party attend ni karti n vahi shilpa arshi ka kadaa pehen kar duniya mai dooll rahi hai... matlb    hadd hai yr.. kuch bhi  n bandagi ki to baat hi matt karo	non-irony
956144463042129920	Dnt wrry ria cause usne khud ko pig bulaya hai as evn woh bhi jaanti hai kaun hai @RiaRevealed bichari ne tag bhi kar diya hai ...IRONY koi jaanta hi nahi hai	non-irony
956112154767183877	Jo log #Shilpa se social media mein har ek poll haare; live voting haare; aur toh aur mall task bhi haare, woh log #ShilpaShinde k win ko 'Khairat' bolte hai...  What an irony!!!  #BB11 #BiggBoss11	irony
956055485811232768	Irony isn't it? Aapni Behan ko social media pr aane nahi dena wala bhai.. . Yaha,  . Ladkiyon ko freedom se jeene ki baat bata raha hain..!!!  #NationalGirlChildDay	irony
956015287865872386	Tumhari language se toh tum kahin se bhi rajput nhi lgte . Maa bahen ko gaali de rhe aur ek rajput naari k samman ki baat kr rhe. Such an idiot Such an irony.	irony
955841932223160322	Agree with you bro....itna hungama child marriage, dowry, rapes pe krte to aaj India me itna panga hta hi ni....Irony to iss baat ki hai....ki ye aam janta pe himmat dikhate h....bhai dharna kro jantar mantar pe....apne logo ka nuksaan kr rhe ho faltu me.	non-irony
955833257001496576	@narendramodi @PMOIndia This is the irony of democracy in India.. Jinko jawaab dena chahiye woh sawaal pooch rahe hain... 70 saal tak inke khandaan ne desh ka jo haal kiya hai uska jawaab yeh 3 saal waali sarkar se maang rahe hain... Koi inko bhagwaan se darna bataye....	irony
955796249134821376	Whenever u open ur mouth a gem appears.. kaha se laate ho yaar.. I mean irony dekho jinhone 60 saal kushasan kiya woh yeh 1% aur 70% ki baat kare	irony
955761957121900550	It was irony Sigh. Sami sir se kya padha hai tune	non-irony
955716439125602304	@suhelseth sir aise to hamare yaha court case ke number aane mei saalo lag jaate hai. wahi supreme court mei #Padmavaat par sunwai ke liye ek hee mahine mei do baar number aa gya. #greatirony @mediacrooks @Being_Humor @Ra_Bies @bhak_sala @muglikar_ @padhalikha @coolfunnytshirt	irony
955663767156744192	Irony of Life:  "Gareeb k plate me khana nhi hai, kisaan karz ki wajah se marr rhe hai, Jawaan border par marr rhe hain, par Karni Sena ko inn sb se koi fark nhi padta, kyunki inhe toh movie bann krna hai!!!  #PadmavatControversy	irony
955506867962241025	Irony is ye khud aagayi muh uthake kisiki side lene aur khud hi side lene ki baat kar rahi hai	irony
955482881001971712	Aur @akshaykumar ki iss photo ke saath hi waqt aa gaya hai ke Irony ko @KajariaCeramic ke tiles se bani deewaaron mein chunwa diya jaaye !!pic.twitter.com/GKEmcoevTI	non-irony
955460316212682752	Irony ek maarwadi ek sindhi ko aisa bol raha	non-irony
955405163094683648	Bhai bahaneki kya baat hai ?Sach to ye hai ke hum aap chahe kisi party ko support karen hamara kya fayeda hota hai humein to apni rozi roti aur parivar khud dekhna hai.Neta koi bhi ho hamari zarurat mei koi kaam nahi aata.This is the universal truth & irony  for we indians.	non-irony
955328765013368832	Irony is Karni Sena ke baski kuch nahi karni.	irony
955164172760862721	Hina ne poora show khud sab larkion ki beizzati ki aur us k fans yahan uski beizatti pe ro rahay hain. Irony just died  #MohalleKiAunty	irony
955099477752274944	Jinko film se koi ummid hi nahi hai unko kabse fikar honi lagi? Irony.	irony
955048052020015105	Log bolte rehte hai dear  Har kisi ki apni apni choice hai  And as far as marriage is concerned, Dono ne kafi baar bola hai... Dono ko shaadi nhi Pasand.  Dono ko live in chahiye   Aur dono ne yeh apas mein discuss kiya hai.. Irony!! Yeh dono colleagues hai #Shikashttps://twitter.com/Anitach07233835/status/955044524044124162 …	non-irony
955043819464007681	and irony is vo prashant bhushan isi party ki den hai.	irony
955017376952659970	Bhai khuda ke liye dosro ko ghaddari aur lanat ke certificates dene se pehle ye mat bhuljaya kero ke tum Altaf kaliya ke supporter aur follower ho  #Irony is unmistakable	non-irony
954987511985524736	20001 times irony died here , sussane iss liye bhagi ki HR ka khada bhi nahi hotaaa , isliye wo arjun rampal ke saath bhagi........ https://twitter.com/KhandagaleSh/status/954986879388024833 …	non-irony
954929630133153792	Grand salute to you,  but this is irony. Jis pagal pan ki baat karte hai log, sayad wo pagal pan desh bhakti ki hoti hai jaise angrezo ke zamane me sahid Bhagat singh,  chandra sekhar Azad aur Subhash chandra bose ji ke hause le aur dharti maa ke prati sneh, zazba tha aur rahega	non-irony
954794764750135297	irony dekho taarikh me bhi "BHAI (22)" hai .. isse bada hint kya hoga .. anish ji accept the fact that kainaat bhi aapko hina ka bhai banana chahti hai	non-irony
954674779822403584	Jin saab ko khan saab nai chaprasi bhi nhi rakhna tha un ki baat pay assembly say isteefa dena chaa rahay hain ! Lol ! irony , Have your own agenda atleast!	irony
954647377628950528	Mujhe bhukh lag jayegi aur jyada naam li to...and irony is i m on dieting	irony
954643798272884736	shuru mai mujhe laga log apni marzi se pakode wali baat keh rahe he.. magar fir int dekha ..haha Irony... kal jab yahi bat Rahul kahega... to Media kahega ... pappu hai... pakode bechne wale ko rojgar bata raha he.. as usual  " ye modi ne kaha he" wali line to gayab ho jayegi na	non-irony
954626437109055488	Mai toh inn saare tweets mei bhi irony dhundne ki koshish kar rhi hu.  Ki kahi Shayd aj pyar se troll kar rhi ho kruti	non-irony
954588693926432769	Aur uske baad bhi tu likh raha hai...irony died..motor mouth guha...pure pagal ho jaoge tum log after 2019	non-irony
